timestamp_s,Aceleracion_modelada
0.7199999999999847,-8.625474511594735
0.7299999999999844,-8.736600765493526
0.7399999999999842,-9.029091233524518
0.749999999999984,-9.069435152207491
0.7599999999999838,-8.982768282352355
0.7699999999999836,-8.797689224367408
0.7799999999999834,-8.658260121275735
0.7899999999999832,-8.408618526017724
0.799999999999983,-8.336702992824044
0.8099999999999827,-8.655524799645729
0.8199999999999825,-8.609499155717247
0.8299999999999823,-8.564111418459674
0.8399999999999821,-8.478669511506565
0.8499999999999819,-8.655959091985961
0.8599999999999817,-8.289496865976322
0.8699999999999815,-8.445678954442009
0.8799999999999812,-7.236537149274172
0.889999999999981,-6.876286932143759
0.8999999999999808,-5.744337136838452
0.9099999999999806,-5.944330793803516
0.9199999999999804,-5.224940839102767
0.9299999999999802,-4.955775081484962
0.93999999999998,-4.53272829927929
0.9499999999999797,-4.595907079034226
0.9599999999999795,-5.034078322177979
0.9699999999999793,-5.213806544795773
0.9799999999999791,-5.402777581922902
0.9899999999999789,-6.338625082397506
0.9999999999999787,-7.188820395292701
1.0099999999999785,-8.201065578561774
1.0199999999999783,-8.333353342945069
1.029999999999978,-8.646358369295392
1.0399999999999778,-8.591530392856136
1.0499999999999776,-8.461689905707635
1.0599999999999774,-8.794171060189225
1.0699999999999772,-8.460017205711482
1.079999999999977,-8.46675519027133
1.0899999999999768,-8.136101465744275
1.0999999999999766,-8.789845755125203
1.1099999999999763,-8.665055617652866
1.1199999999999761,-9.036735239640056
1.129999999999976,-8.955646082630418
1.1399999999999757,-8.467403334491605
1.1499999999999755,-8.34583455892846
1.1599999999999753,-8.79360846168875
1.169999999999975,-8.48935197348782
1.1799999999999748,-8.209424560706935
1.1899999999999746,-8.266704413828075
1.1999999999999744,-8.541855653504916
1.2099999999999742,-8.839397383478477
1.219999999999974,-8.583376788512878
1.2299999999999738,-8.622070824942261
1.2399999999999736,-8.713384565699243
1.2499999999999734,-8.746638699315668
1.2599999999999731,-8.427699715339335
1.269999999999973,-8.421661159697832
1.2799999999999727,-8.353173450170676
1.2899999999999725,-8.703586081480625
1.2999999999999723,-8.570498412787192
1.309999999999972,-8.361219896185666
1.3199999999999719,-7.476772792269435
1.3299999999999716,-6.456460129069539
1.3399999999999714,-5.902980285885977
1.3499999999999712,-5.266899315147004
1.359999999999971,-4.859665403961466
1.3699999999999708,-4.586282067967001
1.3799999999999706,-4.330333899605693
1.3899999999999704,-4.784964717860902
1.3999999999999702,-4.971858366018645
1.40999999999997,-5.152215881340215
1.4199999999999697,-6.198621019546554
1.4299999999999695,-6.842593870767242
1.4399999999999693,-7.44057559880513
1.449999999999969,-8.375367490979512
1.4599999999999689,-8.609922112721458
1.4699999999999687,-8.42405288892133
1.4799999999999685,-8.848616337248043
1.4899999999999682,-8.508115823411812
1.499999999999968,-8.77806807525214
1.5099999999999678,-8.82503906643381
1.5199999999999676,-8.401526126464184
1.5299999999999674,-8.232399607864117
1.5399999999999672,-8.606376560618093
1.549999999999967,-8.322822923733435
1.5599999999999667,-8.506931738921862
1.5699999999999665,-7.96461333387502
1.5799999999999663,-8.44663377107639
1.589999999999966,-9.074969960175434
1.599999999999966,-8.314651095632964
1.6099999999999657,-8.44212499834857
1.6199999999999655,-8.214507893550492
1.6299999999999653,-8.987350728624314
1.639999999999965,-8.809691528443581
1.6499999999999648,-8.860778766467238
1.6599999999999646,-8.66962697786253
1.6699999999999644,-8.60849602391457
1.6799999999999642,-9.02090589956654
1.689999999999964,-8.704397168897092
1.6999999999999638,-8.650317763578792
1.7099999999999635,-8.837008081754588
1.7199999999999633,-8.54061140076852
1.7299999999999631,-8.50410519935998
1.739999999999963,-8.418155521947227
1.7499999999999627,-7.579377418433221
1.7599999999999625,-6.679840005720633
1.7699999999999623,-6.133959602900493
1.779999999999962,-5.535368758001423
1.7899999999999618,-5.030881294634048
1.7999999999999616,-4.838179199822133
1.8099999999999614,-4.456469726036059
1.8199999999999612,-4.661223884451721
1.829999999999961,-5.198181671862685
1.8399999999999608,-5.3245702929462695
1.8499999999999606,-5.670899158412613
1.8599999999999604,-6.209958915626925
1.8699999999999601,-7.039184118029189
1.87999999999996,-7.953301587789403
1.8899999999999597,-8.36762717290687
1.8999999999999595,-8.728764683161957
1.9099999999999593,-8.720431461926042
1.919999999999959,-8.927526833858794
1.9299999999999589,-8.247619036275777
1.9399999999999586,-8.749059242622694
1.9499999999999584,-8.32296788598569
1.9599999999999582,-8.9396337004391
1.969999999999958,-8.636146036393068
1.9799999999999578,-8.618597724154446
1.9899999999999576,-8.881180794357977
1.9999999999999574,-8.890991564161732
2.009999999999957,-9.02535385745735
2.019999999999957,-8.330652959539059
2.0299999999999567,-8.462338746108239
2.0399999999999565,-8.602017626489808
2.0499999999999563,-8.648184223525977
2.059999999999956,-8.644482560259444
2.069999999999956,-8.907455586001975
2.0799999999999557,-8.669076845677123
2.0899999999999554,-8.41004672981093
2.0999999999999552,-8.927675157586586
2.109999999999955,-8.951520841552929
2.119999999999955,-8.604857555400777
2.1299999999999546,-8.579795961441103
2.1399999999999544,-8.824190159388671
2.149999999999954,-8.6807424217713
2.159999999999954,-8.582676717218611
2.1699999999999537,-8.253891571426003
2.1799999999999535,-8.189093978506435
2.1899999999999533,-7.327039048501875
2.199999999999953,-6.564549687285659
2.209999999999953,-5.852567318155634
2.2199999999999527,-5.653734698871954
2.2299999999999525,-5.008565298490604
2.2399999999999523,-4.390406438877331
2.249999999999952,-4.525690926052954
2.259999999999952,-4.689392515711227
2.2699999999999516,-4.750146100887364
2.2799999999999514,-5.79950587220806
2.289999999999951,-5.938169450713373
2.299999999999951,-6.612973885937632
2.3099999999999508,-7.443794715601497
2.3199999999999505,-8.253296145285477
2.3299999999999503,-8.727019431714437
2.33999999999995,-8.893105898583329
2.34999999999995,-8.43780289063923
2.3599999999999497,-8.633362025139222
2.3699999999999495,-8.829550903991004
2.3799999999999493,-8.759792049542387
2.389999999999949,-8.466641636723283
2.399999999999949,-8.813249598769579
2.4099999999999486,-8.784062916284524
2.4199999999999484,-8.557435062162424
2.429999999999948,-8.561999862630303
2.439999999999948,-8.589538794904742
2.4499999999999478,-8.596819303829086
2.4599999999999476,-8.825707637537299
2.4699999999999473,-8.748810231237236
2.479999999999947,-8.688911901693253
2.489999999999947,-8.99513057291072
2.4999999999999467,-8.646651908067748
2.5099999999999465,-8.768109786091646
2.5199999999999463,-8.89640292114782
2.529999999999946,-8.133774586782339
2.539999999999946,-8.916673474839776
2.5499999999999456,-8.302387310253126
2.5599999999999454,-8.616362552321311
2.569999999999945,-8.825090247836911
2.579999999999945,-8.347501530366282
2.589999999999945,-8.684275008016101
2.5999999999999446,-8.562469526798093
2.6099999999999444,-8.495616946637531
2.619999999999944,-7.741732589122732
2.629999999999944,-7.082317285740725
2.6399999999999437,-6.456443855704573
2.6499999999999435,-5.452792897427679
2.6599999999999433,-5.340623290159221
2.669999999999943,-4.731662979047209
2.679999999999943,-4.818153189711254
2.6899999999999427,-4.261296370946837
2.6999999999999424,-4.674461118869067
2.7099999999999422,-5.239519795411487
2.719999999999942,-5.54905753957347
2.729999999999942,-6.182962993741433
2.7399999999999416,-7.0061125858331215
2.7499999999999414,-7.9093486396905295
2.759999999999941,-8.934765365869605
2.769999999999941,-8.527101419277708
2.7799999999999407,-8.506745793202567
2.7899999999999405,-8.772583445778144
2.7999999999999403,-8.723503043769227
2.80999999999994,-8.88917116582944
2.81999999999994,-8.746058674072211
2.8299999999999397,-8.807936374048305
2.8399999999999395,-8.71465274863581
2.8499999999999392,-8.795922457617646
2.859999999999939,-8.908110832059107
2.869999999999939,-8.747870229744185
2.8799999999999386,-8.842084871603268
2.8899999999999384,-8.740157201860411
2.899999999999938,-8.678455836133242
2.909999999999938,-8.541651273178909
2.9199999999999378,-8.613330680033181
2.9299999999999375,-8.658751620257215
2.9399999999999373,-8.500060183153069
2.949999999999937,-8.297290430964807
2.959999999999937,-8.67876341757172
2.9699999999999367,-8.344982438781868
2.9799999999999365,-8.69524684947343
2.9899999999999363,-8.71278100626727
2.999999999999936,-8.541317637790456
3.009999999999936,-8.244832335960508
3.0199999999999356,-8.34350553477448
3.0299999999999354,-8.404884287307972
3.039999999999935,-8.372158449284715
3.049999999999935,-7.889820251751841
3.0599999999999348,-7.076434011256403
3.0699999999999346,-6.5298612983789655
3.0799999999999343,-5.65548703251133
3.089999999999934,-4.886795906548657
3.099999999999934,-4.845512415887462
3.1099999999999337,-4.39747013778552
3.1199999999999335,-4.673508047769216
3.1299999999999333,-5.254236665164516
3.139999999999933,-4.856107636525594
3.149999999999933,-5.456431537807028
3.1599999999999326,-6.071178921299612
3.1699999999999324,-6.769498734352608
3.179999999999932,-7.590401179385934
3.189999999999932,-8.79276801209487
3.199999999999932,-8.549645962854216
3.2099999999999316,-8.49391939121026
3.2199999999999314,-8.939062773863743
3.229999999999931,-8.512770211695194
3.239999999999931,-9.164895188726533
3.2499999999999307,-8.627928461510583
3.2599999999999305,-8.674369133720381
3.2699999999999303,-8.735870831103734
3.27999999999993,-8.661423677365626
3.28999999999993,-8.413497934861793
3.2999999999999297,-8.380035830757603
3.3099999999999294,-8.789173701503634
3.3199999999999292,-8.807536844814644
3.329999999999929,-8.73182623969047
3.339999999999929,-8.374434768636878
3.3499999999999286,-8.978025258693869
3.3599999999999284,-8.754916820999485
3.369999999999928,-8.601767531612925
3.379999999999928,-8.598052281821353
3.3899999999999277,-8.764198621504477
3.3999999999999275,-8.783418280444396
3.4099999999999273,-8.702044492574844
3.419999999999927,-8.5792242176936
3.429999999999927,-8.511565538389542
3.4399999999999267,-8.847918921040293
3.4499999999999265,-8.900929924064746
3.4599999999999262,-8.374963914180016
3.469999999999926,-8.471161364168688
3.479999999999926,-8.656461926144413
3.4899999999999256,-7.35163437991288
3.4999999999999254,-6.819829709531221
3.509999999999925,-6.195334209062664
3.519999999999925,-5.148350777577517
3.5299999999999248,-5.07544722780046
3.5399999999999245,-4.929156735782852
3.5499999999999243,-4.721068893128764
3.559999999999924,-4.799770785513054
3.569999999999924,-4.977407028449555
3.5799999999999237,-5.1026504661477015
3.5899999999999235,-5.839470833823724
3.5999999999999233,-6.548195835515806
3.609999999999923,-7.311323880620593
3.619999999999923,-8.112619930653679
3.6299999999999226,-8.55930366532871
3.6399999999999224,-8.625383403713727
3.649999999999922,-8.963910261120937
3.659999999999922,-9.002067579347726
3.6699999999999218,-8.692052151934226
3.6799999999999216,-8.591341821453852
3.6899999999999213,-8.88216633580292
3.699999999999921,-8.425474335462669
3.709999999999921,-8.692545321387863
3.7199999999999207,-8.530786015666814
3.7299999999999205,-8.890873171414038
3.7399999999999203,-8.409044697833606
3.74999999999992,-8.510984350711446
3.75999999999992,-8.562809499485477
3.7699999999999196,-8.541996805467623
3.7799999999999194,-8.614826843859868
3.789999999999919,-8.474340991476964
3.799999999999919,-8.468017138147548
3.809999999999919,-8.793439145993917
3.8199999999999186,-8.816198118116365
3.8299999999999184,-8.576632081508171
3.839999999999918,-8.43608204800171
3.849999999999918,-8.660512684506358
3.8599999999999177,-8.539746660519024
3.8699999999999175,-8.502944670826563
3.8799999999999173,-8.545663520739845
3.889999999999917,-8.667868341110717
3.899999999999917,-9.076891698077848
3.9099999999999167,-8.930046052534038
3.9199999999999164,-8.466745198319499
3.9299999999999162,-7.201144630870439
3.939999999999916,-6.438724657581396
3.949999999999916,-6.062910247471727
3.9599999999999156,-5.092679801810864
3.9699999999999154,-4.95523219195281
3.979999999999915,-4.832633719066567
3.989999999999915,-5.070197465095505
3.9999999999999147,-4.78742944263757
4.0099999999999145,-4.811618348784029
4.019999999999914,-5.513107979061473
4.029999999999914,-6.369108189024195
4.039999999999914,-6.768596398387429
4.049999999999914,-7.4403466446747695
4.0599999999999135,-8.475385595523667
4.069999999999913,-8.623242797071365
4.079999999999913,-8.802864550041667
4.089999999999913,-9.163115000058738
4.099999999999913,-8.850049797770247
4.109999999999912,-8.75101733340109
4.119999999999912,-8.64808322062341
4.129999999999912,-8.704023812345675
4.139999999999912,-8.717853378555784
4.1499999999999115,-8.506415173384264
4.159999999999911,-8.773429892454477
4.169999999999911,-8.680952860610132
4.179999999999911,-8.708574236597595
4.189999999999911,-8.988200347703714
4.1999999999999105,-8.932921759798978
4.20999999999991,-8.644485073925273
4.21999999999991,-8.62913289371058
4.22999999999991,-8.261777628809911
4.23999999999991,-8.90266867578943
4.249999999999909,-8.825715270407878
4.259999999999909,-8.322688677970138
4.269999999999909,-8.905479961235699
4.279999999999909,-9.227780793024245
4.2899999999999086,-8.413666548132806
4.299999999999908,-8.790780819424938
4.309999999999908,-9.140934477272223
4.319999999999908,-8.498720124439735
4.329999999999908,-8.648323528155995
4.3399999999999075,-8.77887085290925
4.349999999999907,-8.671102516590633
4.359999999999907,-7.566210736302023
4.369999999999907,-6.659570279470289
4.379999999999907,-6.105897636263433
4.389999999999906,-5.695372415664954
4.399999999999906,-5.138060382579815
4.409999999999906,-4.593340612040254
4.419999999999906,-4.445810433161741
4.429999999999906,-4.377194150304804
4.439999999999905,-4.983076863421453
4.449999999999905,-5.139821855573581
4.459999999999905,-5.592288420964846
4.469999999999905,-6.095821866998163
4.4799999999999045,-7.4712247560460705
4.489999999999904,-7.649311855330551
4.499999999999904,-8.737059805434068
4.509999999999904,-8.934402241568536
4.519999999999904,-8.848312482985094
4.529999999999903,-8.761813460793212
4.539999999999903,-8.368903620974109
4.549999999999903,-8.497854272499033
4.559999999999903,-8.410436766279126
4.569999999999903,-8.354024894769976
4.579999999999902,-8.625321209835986
4.589999999999902,-8.660180958226947
4.599999999999902,-8.437545420909014
4.609999999999902,-8.798424703503047
4.6199999999999015,-8.752597219249141
4.629999999999901,-8.60548244348742
4.639999999999901,-9.06875604098486
4.649999999999901,-8.536870243374686
4.659999999999901,-8.540328060287692
4.6699999999999005,-8.939830329469126
4.6799999999999,-8.638494957717073
4.6899999999999,-8.819746155253455
4.6999999999999,-8.53021595788794
4.7099999999999,-8.730586290034395
4.719999999999899,-8.760214299759035
4.729999999999899,-8.695019124970086
4.739999999999899,-8.86820211983361
4.749999999999899,-8.65211433261093
4.7599999999998985,-8.606056346129225
4.769999999999898,-8.710925079210293
4.779999999999898,-8.783136079589973
4.789999999999898,-8.329871564331068
4.799999999999898,-7.329581348199362
4.8099999999998975,-6.385631325490483
4.819999999999897,-6.038135027474349
4.829999999999897,-5.513462073138152
4.839999999999897,-4.7988985318907424
4.849999999999897,-4.371270114434879
4.859999999999896,-4.543434837494139
4.869999999999896,-4.476628842744227
4.879999999999896,-4.941840667107934
4.889999999999896,-5.47446648216165
4.8999999999998956,-6.20806789757328
4.909999999999895,-6.747305388931348
4.919999999999895,-7.603979995836148
4.929999999999895,-8.47196107299261
4.939999999999895,-8.770163822670208
4.9499999999998945,-8.425744074593073
4.959999999999894,-8.84418970279411
4.969999999999894,-8.503085596237465
4.979999999999894,-8.536361453881524
4.989999999999894,-8.592183390414416
4.999999999999893,-8.635625456730722
5.009999999999893,-8.834444307611102
5.019999999999893,-8.857194789248991
5.029999999999893,-8.549429069446512
5.039999999999893,-8.517316631392696
5.049999999999892,-8.958989355767049
5.059999999999892,-8.64333359868014
5.069999999999892,-8.744367989494881
5.079999999999892,-8.581953537016423
5.0899999999998915,-8.907979666163275
5.099999999999891,-8.458548132849259
5.109999999999891,-8.537039741055134
5.119999999999891,-8.774676347572365
5.129999999999891,-8.77338872196512
5.13999999999989,-8.648074522624272
5.14999999999989,-8.769317375798456
5.15999999999989,-8.801475249723214
5.16999999999989,-8.223612616809529
5.17999999999989,-8.517972542127335
5.189999999999889,-8.50342991247727
5.199999999999889,-8.917257642831045
5.209999999999889,-9.202587711734152
5.219999999999889,-8.40817207043788
5.2299999999998885,-7.39099859225017
5.239999999999888,-6.654505477141295
5.249999999999888,-5.488456229227078
5.259999999999888,-5.733931732853192
5.269999999999888,-5.19994529843881
5.2799999999998875,-5.090134684405441
5.289999999999887,-4.636350560226629
5.299999999999887,-4.901049151260002
5.309999999999887,-4.663177863365235
5.319999999999887,-5.659859699417241
5.329999999999886,-5.845954791392578
5.339999999999886,-6.229482241922881
5.349999999999886,-7.432631746489573
5.359999999999886,-7.727446759789068
5.3699999999998855,-8.692453095182278
5.379999999999885,-8.171062061796672
5.389999999999885,-8.635985272682731
5.399999999999885,-8.826687541167713
5.409999999999885,-8.504496520126335
5.4199999999998845,-8.583802800430279
5.429999999999884,-8.774455996112295
5.439999999999884,-8.568932342904862
5.449999999999884,-8.623212807434548
5.459999999999884,-8.93979014829741
5.469999999999883,-8.723773044964343
5.479999999999883,-8.436389638241755
5.489999999999883,-8.666047771889225
5.499999999999883,-8.796936390926065
5.5099999999998825,-8.229137079163987
5.519999999999882,-8.918034356850033
5.529999999999882,-8.783802850028774
5.539999999999882,-8.560972296889059
5.549999999999882,-8.589145600239371
5.5599999999998815,-8.721096369582131
5.569999999999881,-8.638262889527661
5.579999999999881,-8.984126790333342
5.589999999999881,-8.783577602176639
5.599999999999881,-8.45231255679168
5.60999999999988,-8.456600103185927
5.61999999999988,-8.603096726111536
5.62999999999988,-8.608734846072235
5.63999999999988,-8.783611124212156
5.64999999999988,-8.96321903608227
5.659999999999879,-8.29762193333181
5.669999999999879,-7.162930012922495
5.679999999999879,-6.512043008259081
5.689999999999879,-6.176744318442123
5.6999999999998785,-5.401821257472742
5.709999999999878,-5.011243228184609
5.719999999999878,-4.9537095503429445
5.729999999999878,-4.689305326874923
5.739999999999878,-5.042167507525059
5.749999999999877,-4.989660863834155
5.759999999999877,-5.910974735908814
5.769999999999877,-6.257854808381545
5.779999999999877,-6.609535586190579
5.789999999999877,-7.754973616520841
5.799999999999876,-8.583847025697148
5.809999999999876,-8.559156358666135
5.819999999999876,-8.741343246455784
5.829999999999876,-8.613437008683086
5.8399999999998755,-9.167453154386305
5.849999999999875,-8.865412179263295
5.859999999999875,-8.60926950841486
5.869999999999875,-8.533444956714273
5.879999999999875,-8.4231046201191
5.8899999999998744,-8.770758417642726
5.899999999999874,-8.51346426392206
5.909999999999874,-8.404466360431753
5.919999999999874,-8.838550371512696
5.929999999999874,-8.621592000954127
5.939999999999873,-9.000997006042464
5.949999999999873,-8.74516041994354
5.959999999999873,-8.521023073807719
5.969999999999873,-8.752410723407095
5.9799999999998725,-8.512863868941917
5.989999999999872,-8.426675551183198
5.999999999999872,-8.411512904159133
6.009999999999872,-8.781611598835948
6.019999999999872,-8.761423317186848
6.0299999999998715,-8.976611963845894
6.039999999999871,-8.806842624734092
6.049999999999871,-8.507906794525981
6.059999999999871,-8.999384007446558
6.069999999999871,-8.891191356581732
6.07999999999987,-8.321698515075063
6.08999999999987,-8.208769678325602
6.09999999999987,-7.366804435180319
6.10999999999987,-6.611590215985632
6.1199999999998695,-6.072543232963322
6.129999999999869,-5.241438894206867
6.139999999999869,-5.21053188025468
6.149999999999869,-4.6749817941099225
6.159999999999869,-4.578640639511736
6.1699999999998685,-4.627587449912617
6.179999999999868,-4.3640306500555965
6.189999999999868,-5.1290823311785205
6.199999999999868,-5.9943610825157245
6.209999999999868,-6.2232837779737125
6.219999999999867,-7.734982528023365
6.229999999999867,-7.757733504950985
6.239999999999867,-8.436137168590706
6.249999999999867,-8.572194578026782
6.259999999999867,-8.925212953576626
6.269999999999866,-8.223426733042164
6.279999999999866,-8.538170726160853
6.289999999999866,-8.56216608309523
6.299999999999866,-9.196825875835216
6.3099999999998655,-8.672552699642702
6.319999999999865,-8.685683280540072
6.329999999999865,-8.729276923738148
6.339999999999865,-9.065392370994168
6.349999999999865,-8.90499472925528
6.359999999999864,-8.657680567455392
6.369999999999864,-8.707107155384579
6.379999999999864,-8.800869644667392
6.389999999999864,-8.396642703473287
6.399999999999864,-8.82706276302618
6.409999999999863,-8.471884693812235
6.419999999999863,-8.846954154980777
6.429999999999863,-8.724453915801002
6.439999999999863,-8.509346084654517
6.4499999999998625,-8.699966603744782
6.459999999999862,-8.812206143693395
6.469999999999862,-8.67973713781747
6.479999999999862,-8.57525353099803
6.489999999999862,-8.747059784489604
6.4999999999998614,-8.664079204966226
6.509999999999861,-8.84931386547597
6.519999999999861,-8.812624643841573
6.529999999999861,-8.214858987899854
6.539999999999861,-7.011561651413266
6.54999999999986,-6.162698743575357
6.55999999999986,-6.0167043894109975
6.56999999999986,-5.116712579692092
6.57999999999986,-5.05257326097557
6.5899999999998595,-4.8770940533255285
6.599999999999859,-4.899766808940283
6.609999999999859,-5.09189331020401
6.619999999999859,-5.243930192752996
6.629999999999859,-5.752954700894826
6.6399999999998585,-6.106322011565692
6.649999999999858,-6.8565777697341925
6.659999999999858,-7.800500987835066
6.669999999999858,-8.600009360052363
6.679999999999858,-8.792206462150991
6.689999999999857,-8.190536007590335
6.699999999999857,-8.357983954785055
6.709999999999857,-8.481144396980634
6.719999999999857,-8.771012000555402
6.7299999999998565,-8.669379074807987
6.739999999999856,-8.702750414673098
6.749999999999856,-8.538816331018774
6.759999999999856,-8.650225215218105
6.769999999999856,-8.757548624676584
6.7799999999998555,-8.703689507856646
6.789999999999855,-9.085117530006812
6.799999999999855,-8.382239597014635
6.809999999999855,-8.599223632732437
6.819999999999855,-8.618401304400313
6.829999999999854,-8.405742914768542
6.839999999999854,-8.269317552778054
6.849999999999854,-8.48012356150395
6.859999999999854,-8.6888914724211
6.869999999999854,-8.621426164225939
6.879999999999853,-8.523608081449265
6.889999999999853,-8.352595155119769
6.899999999999853,-8.386470603326098
6.909999999999853,-8.63838333565012
6.9199999999998525,-8.290137844913028
6.929999999999852,-9.036054528455894
6.939999999999852,-8.3430991665567
6.949999999999852,-8.31774111231494
6.959999999999852,-7.8709964579042895
6.969999999999851,-7.623158453040759
6.979999999999851,-6.762752307838369
6.989999999999851,-6.049302777092158
6.999999999999851,-5.696395300353168
7.009999999999851,-4.997336651606841
7.01999999999985,-4.64737070768058
7.02999999999985,-4.92864957597135
7.03999999999985,-4.305407566808306
7.04999999999985,-4.733919120640219
7.0599999999998495,-4.733019961093056
7.069999999999849,-5.760677932768425
7.079999999999849,-7.031697421330772
7.089999999999849,-7.289933053759825
7.099999999999849,-8.327010516979856
7.109999999999848,-8.55303952063659
7.119999999999848,-8.480854053825515
7.129999999999848,-8.457924072688467
7.139999999999848,-8.521440711738872
7.149999999999848,-8.48447234564079
7.159999999999847,-8.461151695593596
7.169999999999847,-8.756943203058055
7.179999999999847,-8.554882859411851
7.189999999999847,-8.772057590732011
7.1999999999998465,-8.236403761233973
7.209999999999846,-8.51648002972208
7.219999999999846,-8.096852744027649
7.229999999999846,-8.95983871735831
7.239999999999846,-8.432061385654432
7.2499999999998455,-8.630811877244748
7.259999999999845,-8.61136593544068
7.269999999999845,-9.021394939428063
7.279999999999845,-8.616659314292468
7.289999999999845,-8.648773251538717
7.299999999999844,-8.565903023081002
7.309999999999844,-8.728906418366499
7.319999999999844,-8.753999712431796
7.329999999999844,-8.627756725696683
7.3399999999998435,-8.905535859164553
7.349999999999843,-8.713455360739701
7.359999999999843,-8.671841608569295
7.369999999999843,-8.641744848949607
7.379999999999843,-8.5356386586888
7.3899999999998425,-8.735768000250527
7.399999999999842,-8.254414814327486
7.409999999999842,-6.864576076197373
7.419999999999842,-6.617479970271536
7.429999999999842,-5.809368332569912
7.439999999999841,-5.419098495203627
7.449999999999841,-4.723030266568718
7.459999999999841,-4.424433084234772
7.469999999999841,-4.668922191593647
7.4799999999998406,-4.400975919882772
7.48999999999984,-5.38021761293023
7.49999999999984,-5.399275443542669
7.50999999999984,-6.317643003912464
7.51999999999984,-6.888545971153726
7.5299999999998395,-7.442638362294726
7.539999999999839,-8.391378208565756
7.549999999999839,-8.898601909009153
7.559999999999839,-9.119178828726264
7.569999999999839,-8.907728938480739
7.579999999999838,-9.042560138365952
7.589999999999838,-8.630898945854092
7.599999999999838,-8.738537009288539
7.609999999999838,-8.858810347670763
7.619999999999838,-8.512650581330892
7.629999999999837,-8.41920105443322
7.639999999999837,-8.52066503546663
7.649999999999837,-8.312946996111558
7.659999999999837,-8.683154707368496
7.6699999999998365,-8.799219995241044
7.679999999999836,-8.496576513857956
7.689999999999836,-8.575078129810475
7.699999999999836,-8.738578188100515
7.709999999999836,-8.797056895297155
7.719999999999835,-8.39346204197756
7.729999999999835,-8.592866639213812
7.739999999999835,-8.793611388512195
7.749999999999835,-8.854536130393818
7.759999999999835,-8.592297126604635
7.769999999999834,-8.507850928052715
7.779999999999834,-8.621779317678588
7.789999999999834,-8.674039124370374
7.799999999999834,-8.309096683823268
7.8099999999998335,-8.46399067278516
7.819999999999833,-8.481336128481463
7.829999999999833,-8.09819394284964
7.839999999999833,-7.583084895037665
7.849999999999833,-6.784612455059718
7.8599999999998325,-5.463218868886344
7.869999999999832,-5.619043626736477
7.879999999999832,-5.16495246212762
7.889999999999832,-4.447022172487616
7.899999999999832,-4.66047780448194
7.909999999999831,-4.6102458837246525
7.919999999999831,-5.152830149939611
7.929999999999831,-5.393635417313969
7.939999999999831,-6.161166022655725
7.9499999999998305,-6.333288805168263
7.95999999999983,-7.2142022785401085
7.96999999999983,-8.067695855532216
7.97999999999983,-8.44773011666787
7.98999999999983,-8.732709850236883
