tiempo_s,aceleracion_z
9.900,-9.258
9.910,-9.449
9.920,-9.653
9.930,-9.857
9.940,-10.051
9.950,-10.204
9.960,-10.357
9.970,-10.510
9.980,-10.621
9.990,-10.726
10.000,-10.831
10.010,-10.984
10.020,-11.179
10.030,-11.374
10.040,-11.533
10.050,-11.548
10.060,-11.563
10.070,-11.578
10.080,-11.308
10.090,-10.993
10.100,-10.678
10.110,-10.350
10.120,-10.011
10.130,-9.672
10.140,-9.361
10.150,-9.163
10.160,-8.965
10.170,-8.767
10.180,-8.693
10.190,-8.639
10.200,-8.585
10.210,-8.554
10.220,-8.542
10.230,-8.530
10.240,-8.544
10.250,-8.667
10.260,-8.790
10.270,-8.913
10.280,-9.093
10.290,-9.282
10.300,-9.470
10.310,-9.645
10.320,-9.807
10.330,-9.969
10.340,-10.122
10.350,-10.236
10.360,-10.350
10.370,-10.464
10.380,-10.601
10.390,-10.742
10.400,-10.883
10.410,-11.033
10.420,-11.192
10.430,-11.351
10.440,-11.466
10.450,-11.394
10.460,-11.322
10.470,-11.250
10.480,-10.896
10.490,-10.494
10.500,-10.092
10.510,-9.765
10.520,-9.508
10.530,-9.250
10.540,-9.022
10.550,-8.926
10.560,-8.830
10.570,-8.734
10.580,-8.756
10.590,-8.798
10.600,-8.840
10.610,-8.855
10.620,-8.846
10.630,-8.837
10.640,-8.860
10.650,-9.022
10.660,-9.184
10.670,-9.346
10.680,-9.546
10.690,-9.753
10.700,-9.960
10.710,-10.127
10.720,-10.256
10.730,-10.385
10.740,-10.506
10.750,-10.596
10.760,-10.686
10.770,-10.776
10.780,-10.882
10.790,-10.990
10.800,-11.098
10.810,-11.184
10.820,-11.250
10.830,-11.316
10.840,-11.337
10.850,-11.154
10.860,-10.971
10.870,-10.788
10.880,-10.524
10.890,-10.245
10.900,-9.966
10.910,-9.729
10.920,-9.531
10.930,-9.333
10.940,-9.152
10.950,-9.053
10.960,-8.954
10.970,-8.855
10.980,-8.807
10.990,-8.768
11.000,-8.729
11.010,-8.730
11.020,-8.769
11.030,-8.808
11.040,-8.884
11.050,-9.136
11.060,-9.388
11.070,-9.640
11.080,-9.910
11.090,-10.183
11.100,-10.456
11.110,-10.617
11.120,-10.671
11.130,-10.725
11.140,-10.786
11.150,-10.879
11.160,-10.972
11.170,-11.065
11.180,-11.125
11.190,-11.179
11.200,-11.233
11.210,-11.227
11.220,-11.161
11.230,-11.095
11.240,-10.988
11.250,-10.685
11.260,-10.382
11.270,-10.079
11.280,-9.844
11.290,-9.622
11.300,-9.400
11.310,-9.222
11.320,-9.087
11.330,-8.952
11.340,-8.848
11.350,-8.893
11.360,-8.938
11.370,-8.983
11.380,-8.985
11.390,-8.979
11.400,-8.973
11.410,-9.054
11.420,-9.222
11.430,-9.390
11.440,-9.564
11.450,-9.768
11.460,-9.972
11.470,-10.176
11.480,-10.317
11.490,-10.446
11.500,-10.575
11.510,-10.698
11.520,-10.815
11.530,-10.932
11.540,-11.055
11.550,-11.208
11.560,-11.361
11.570,-11.514
11.580,-11.495
11.590,-11.441
11.600,-11.387
11.610,-11.161
11.620,-10.759
11.630,-10.357
11.640,-9.986
11.650,-9.773
11.660,-9.560
11.670,-9.347
11.680,-9.181
11.690,-9.025
11.700,-8.869
11.710,-8.811
11.720,-8.853
11.730,-8.895
11.740,-8.922
11.750,-8.871
11.760,-8.820
11.770,-8.769
11.780,-8.854
11.790,-8.968
11.800,-9.082
11.810,-9.243
11.820,-9.453
11.830,-9.663
11.840,-9.867
11.850,-10.041
11.860,-10.215
11.870,-10.389
11.880,-10.511
11.890,-10.622
11.900,-10.733
11.910,-10.859
11.920,-11.000
11.930,-11.141
11.940,-11.267
11.950,-11.312
11.960,-11.357
11.970,-11.402
11.980,-11.334
11.990,-11.241
12.000,-11.148
12.010,-10.918
12.020,-10.543
12.030,-10.168
12.040,-9.823
12.050,-9.643
12.060,-9.463
12.070,-9.283
12.080,-9.159
12.090,-9.048
12.100,-8.937
12.110,-8.896
12.120,-8.929
12.130,-8.962
12.140,-8.985
12.150,-8.949
12.160,-8.913
12.170,-8.877
12.180,-9.005
12.190,-9.170
12.200,-9.335
12.210,-9.525
12.220,-9.744
12.230,-9.963
12.240,-10.171
12.250,-10.312
12.260,-10.453
12.270,-10.594
12.280,-10.710
12.290,-10.821
12.300,-10.932
12.310,-11.055
12.320,-11.190
12.330,-11.325
12.340,-11.437
12.350,-11.419
12.360,-11.401
12.370,-11.383
12.380,-11.178
12.390,-10.929
12.400,-10.680
12.410,-10.401
12.420,-10.089
12.430,-9.777
12.440,-9.486
12.450,-9.321
12.460,-9.156
12.470,-8.992
12.480,-8.938
12.490,-8.911
12.500,-8.884
12.510,-8.849
12.520,-8.804
12.530,-8.759
12.540,-8.731
12.550,-8.809
12.560,-8.887
12.570,-8.965
12.580,-9.125
12.590,-9.305
12.600,-9.485
12.610,-9.665
12.620,-9.845
12.630,-10.025
12.640,-10.202
12.650,-10.358
12.660,-10.514
12.670,-10.669
12.680,-10.787
12.690,-10.895
12.700,-11.003
12.710,-11.112
12.720,-11.223
12.730,-11.334
12.740,-11.417
12.750,-11.318
12.760,-11.219
12.770,-11.120
12.780,-10.843
12.790,-10.522
12.800,-10.201
12.810,-9.925
12.820,-9.700
12.830,-9.475
12.840,-9.260
12.850,-9.110
12.860,-8.960
12.870,-8.810
12.880,-8.799
12.890,-8.823
12.900,-8.847
12.910,-8.840
12.920,-8.798
12.930,-8.756
12.940,-8.745
12.950,-8.934
12.960,-9.123
12.970,-9.312
12.980,-9.546
12.990,-9.792
13.000,-10.038
13.010,-10.234
13.020,-10.372
13.030,-10.510
13.040,-10.647
13.050,-10.779
13.060,-10.911
13.070,-11.043
13.080,-11.153
13.090,-11.258
13.100,-11.363
13.110,-11.432
13.120,-11.459
13.130,-11.486
13.140,-11.465
13.150,-11.111
13.160,-10.757
13.170,-10.403
13.180,-10.097
13.190,-9.803
13.200,-9.509
13.210,-9.280
13.220,-9.127
13.230,-8.974
13.240,-8.834
13.250,-8.789
13.260,-8.744
13.270,-8.699
13.280,-8.659
13.290,-8.620
13.300,-8.581
13.310,-8.619
13.320,-8.748
13.330,-8.877
13.340,-9.019
13.350,-9.256
13.360,-9.493
13.370,-9.730
13.380,-9.919
13.390,-10.096
13.400,-10.273
13.410,-10.420
13.420,-10.531
13.430,-10.642
13.440,-10.753
13.450,-10.858
13.460,-10.963
13.470,-11.067
13.480,-11.149
13.490,-11.224
13.500,-11.299
13.510,-11.276
13.520,-11.135
13.530,-10.994
13.540,-10.832
13.550,-10.508
13.560,-10.184
13.570,-9.860
13.580,-9.663
13.590,-9.501
13.600,-9.339
13.610,-9.207
13.620,-9.111
13.630,-9.015
13.640,-8.930
13.650,-8.930
13.660,-8.930
13.670,-8.930
13.680,-8.914
13.690,-8.893
13.700,-8.872
13.710,-8.934
13.720,-9.099
13.730,-9.264
13.740,-9.431
13.750,-9.617
13.760,-9.803
13.770,-9.989
13.780,-10.130
13.790,-10.259
13.800,-10.388
13.810,-10.505
13.820,-10.607
13.830,-10.709
13.840,-10.814
13.850,-10.943
13.860,-11.072
13.870,-11.201
13.880,-11.256
13.890,-11.289
13.900,-11.322
13.910,-11.252
13.920,-11.055
13.930,-10.857
13.940,-10.647
13.950,-10.338
13.960,-10.029
13.970,-9.720
13.980,-9.527
13.990,-9.368
14.000,-9.209
14.010,-9.079
14.020,-8.986
14.030,-8.893
14.040,-8.808
14.050,-8.793
14.060,-8.778
14.070,-8.763
14.080,-8.776
14.090,-8.797
14.100,-8.818
14.110,-8.918
14.120,-9.119
14.130,-9.320
14.140,-9.522
14.150,-9.732
14.160,-9.942
14.170,-10.152
14.180,-10.285
14.190,-10.396
14.200,-10.507
14.210,-10.613
14.220,-10.712
14.230,-10.811
14.240,-10.916
14.250,-11.072
14.260,-11.228
14.270,-11.384
14.280,-11.455
14.290,-11.499
14.300,-11.544
14.310,-11.378
14.320,-10.934
14.330,-10.490
14.340,-10.065
14.350,-9.813
14.360,-9.561
14.370,-9.309
14.380,-9.131
14.390,-8.975
14.400,-8.819
14.410,-8.735
14.420,-8.747
14.430,-8.759
14.440,-8.770
14.450,-8.767
14.460,-8.764
14.470,-8.761
14.480,-8.863
14.490,-8.998
14.500,-9.133
14.510,-9.286
14.520,-9.463
14.530,-9.640
14.540,-9.815
14.550,-9.977
14.560,-10.139
14.570,-10.301
14.580,-10.422
14.590,-10.530
14.600,-10.638
14.610,-10.763
14.620,-10.910
14.630,-11.057
14.640,-11.206
14.650,-11.383
14.660,-11.560
14.670,-11.737
14.680,-11.671
14.690,-11.527
14.700,-11.383
14.710,-11.117
14.720,-10.685
14.730,-10.253
14.740,-9.842
14.750,-9.641
14.760,-9.440
14.770,-9.239
14.780,-9.104
14.790,-8.990
14.800,-8.876
14.810,-8.828
14.820,-8.870
14.830,-8.912
14.840,-8.948
14.850,-8.921
14.860,-8.894
14.870,-8.867
14.880,-8.986
14.890,-9.154
14.900,-9.322
14.910,-9.507
14.920,-9.714
14.930,-9.921
14.940,-10.122
14.950,-10.266
14.960,-10.410
14.970,-10.554
14.980,-10.658
14.990,-10.748
15.000,-10.837
15.010,-10.944
15.020,-11.073
15.030,-11.202
15.040,-11.328
15.050,-11.421
15.060,-11.514
15.070,-11.607
15.080,-11.507
15.090,-11.342
15.100,-11.177
15.110,-10.917
15.120,-10.524
15.130,-10.131
15.140,-9.754
15.150,-9.556
15.160,-9.358
15.170,-9.160
15.180,-9.025
15.190,-8.911
15.200,-8.797
15.210,-8.704
15.220,-8.641
15.230,-8.578
15.240,-8.528
15.250,-8.633
15.260,-8.738
15.270,-8.843
15.280,-9.071
15.290,-9.341
15.300,-9.611
15.310,-9.847
15.320,-10.036
15.330,-10.225
15.340,-10.411
15.350,-10.552
15.360,-10.693
15.370,-10.834
15.380,-10.979
15.390,-11.126
15.400,-11.273
15.410,-11.382
15.420,-11.436
15.430,-11.490
15.440,-11.532
15.450,-11.424
15.460,-11.316
15.470,-11.208
